Kod,Date,Value
2410000,2003,5.54
2411000,2003,5.54
2412000,2003,5.54
2413000,2003,5.54
2414000,2003,5.54
2415000,2003,5.54
2416000,2003,5.54
2417000,2003,5.54
2461000,2003,5.54
2462000,2003,5.54
2463000,2003,5.54
2464000,2003,5.54
2465000,2003,5.54
2466000,2003,5.54
2467000,2003,5.54
2468000,2003,5.54
2469000,2003,5.54
2470000,2003,5.54
2471000,2003,5.54
2472000,2003,5.54
2473000,2003,5.54
2474000,2003,5.54
2475000,2003,5.54
2476000,2003,5.54
2477000,2003,5.54
2478000,2003,5.54
2479000,2003,5.54
2601000,2003,6.1
2602000,2003,6.1
2603000,2003,6.1
2604000,2003,6.1
2605000,2003,6.1
2606000,2003,6.1
2607000,2003,6.1
2608000,2003,6.1
2609000,2003,6.1
2610000,2003,6.1
2611000,2003,6.1
2612000,2003,6.1
2613000,2003,6.1
2661000,2003,6.1
2801000,2003,6.23
2802000,2003,6.23
2803000,2003,6.23
2804000,2003,6.23
2805000,2003,6.23
2806000,2003,6.23
2807000,2003,6.23
2808000,2003,6.23
2809000,2003,6.23
2810000,2003,6.23
2811000,2003,6.23
2812000,2003,6.23
2813000,2003,6.23
2814000,2003,6.23
2815000,2003,6.23
2816000,2003,6.23
2817000,2003,6.23
2818000,2003,6.23
2819000,2003,6.23
2861000,2003,6.23
2862000,2003,6.23
3001000,2003,5.41
3002000,2003,5.41
3003000,2003,5.41
3004000,2003,5.41
3005000,2003,5.41
3006000,2003,5.41
3007000,2003,5.41
3008000,2003,5.41
3009000,2003,5.41
3010000,2003,5.41
3011000,2003,5.41
3012000,2003,5.41
3013000,2003,5.41
3014000,2003,5.41
3015000,2003,5.41
3016000,2003,5.41
3017000,2003,5.41
3018000,2003,5.41
3019000,2003,5.41
3020000,2003,5.41
3021000,2003,5.41
3022000,2003,5.41
3023000,2003,5.41
3024000,2003,5.41
3025000,2003,5.41
3026000,2003,5.41
3027000,2003,5.41
3028000,2003,5.41
3029000,2003,5.41
3030000,2003,5.41
3031000,2003,5.41
