DsGlogWiStwo,28.215041322314057
DsJelGorSoko,29.29628169014085
DsLegAlRzecz,32.514109589041105
DsNowRudSreb,48.34698895027623
DsOlawZolnAK,29.01184659090909
DsOlesBrzozo,27.98791780821918
DsOsieczow21,19.589426934097435
DsPolKasztan,25.18510263929618
DsSwidnFolwa,31.533863013698628
DsSzczaKolej,28.021024930747913
DsWalbrzWyso,27.93340909090912
DsWrocOrzech,28.691030640668533
DsWrocWybCon,30.303109243697488
DsZgorBohGet,25.569108635097503
DsZlotoStasz,29.026153846153843
KpBrodKochan,32.42812825000005
KpBydPlPozna,34.458572243093975
KpCiechTezni,24.6169445654596
KpGrudSienki,31.31455935890412
KpInowSolank,26.585859202739712
KpKoniczynka,26.270508871232895
KpNaklSkargi,39.97812888793104
KpToruDziewu,26.354906936986303
KpWloclGnia2,27.39848820224717
KpWloclGniaz,21.66031749818183
KpWloclOkrze,33.13215124566474
KpZielBoryTu,16.03378388050314
LbBiaPodOrze,31.322375690607743
LbChelJagiel,32.424109589041116
LbKrasKoszar,30.487397260273973
LbLubSliwins,26.95863013698629
LbPulaKarpin,26.53527777777776
LbRadzPodSit,31.695555555555554
LbZamoHrubie,30.582191780821926
LdBelchatEdward,29.386374212209287
LdBrzeReform,40.78898304519777
LdKutnKosciu,33.23851740220384
LdLodzLegion,40.96899126301373
LdLodzRudzka,39.59647851923077
LdLowiczSien,37.704045958791234
LdOpocCurieSk,37.07740113559323
LdPabiKilins,36.369778879879874
LdPioTrKraPr,39.8939813711911
LdRadomsRoln,45.299487462908004
LdRawaNiepod,33.627423408839796
LdSieraPolna,34.3080448356164
LdSkierKonop,38.21289758126724
LdToMaSwAnto,38.94876032506884
LdUniejTermy,27.130481294117608
LdWieluPOW12,33.10401173626373
LdZduWoKrole,44.96862745098039
LuGorzKosGdy,28.067346938775533
LuGorzPilsud,24.821590909090915
LuSulecDudka,26.777477477477472
LuWsKaziWiel,30.90640668523674
LuZarySzyman,25.99972602739726
LuZielKrotka,24.229050279329577
MpBochKonfed,37.920193905817165
MpBrzeszKosc,64.330325443787
MpGorlKrasin,27.267205479452066
MpKrakBujaka,42.08171919770769
MpKrakBulwar,43.61078873239438
MpKrakOsPias,38.14518005540168
MpKrakTelime,41.75259052924792
MpKrakWadow,30.599038461538466
MpKrakZloRog,44.98864640883982
MpMuszynKity,29.38257971014494
MpNiepo3Maja,38.45972809667671
MpNoSaczNadb,43.054459833794986
MpNoTargPSlo,47.411091954023
MpRabkaOrkan,34.857808219178075
MpSuchaNiesz,25.004142857142856
MpTarBitStud,31.79404432132964
MpTrzebOsZWM,36.23278236914604
MpTuchChopin,42.48920110192837
MpZakopaSien,30.174301675977652
MzGutyDuCzer,19.025380281690133
MzKonJezMos,27.43015772870662
MzLegZegrzyn,32.2954441260745
MzMlawOrdona,31.72763736263735
MzOstroHalle,26.017095890410943
MzOtwoBrzozo,29.97752747252748
MzPiasPulask,32.363833333333346
MzPlocKroJad,28.927837078651695
MzRad25Czerw,32.85396067415729
MzSiedKonars,29.201633237822346
MzWarAKrzywo,31.228627450980426
MzWarAlNiepo,41.837604790419185
MzWarTolstoj,28.788176795580103
OpGlubRatusz,35.36126373626374
OpKKozBSmial,32.81159420289855
OpKluczMicki,30.122093023255815
OpNysaRodzie,27.172566371681416
OpOpoleOsAKr,33.13782991202346
OpZdziePiast,39.2617728531856
PdBialWaszyn,20.991877163742693
PdSuwPulaski,21.04329440345823
PkDebiGrottg,38.10744444444442
PkIwonZdrRab,22.71273743016759
PkJarosPruch,38.93948126801154
PkJasloSikor,28.208444444444453
PkKrosKletow,31.659279778393337
PkMielPogodn,36.347541436464084
PkNiskoSzkla,30.135068493150683
PkPrzemGrunw,28.719237288135595
PkRymZdrPark,20.618489010989006
PkRzeszRejta,30.2803021978022
PkSanoSadowa,30.379318181818174
PkTarnDabrow,31.23942307692306
PmGdaLecz08m,24.252777777777776
PmGdyJozBema,19.765273311897108
PmKosTargo12,28.564606741573034
PmKwiSportow,23.284900284900285
PmLebMalcz16,28.047887323943662
PmLinieKos17,19.341107871720116
PmMalMicki15,22.941340782122904
PmSlupKniazi,20.930635838150287
PmWejhPlWejh,26.813813813813812
SkBuskRokosz,30.85943973480666
SkKielJagiel,35.15152819230767
SkKielKusoci,29.642756857534266
SkOzarOsWzgo,24.073746312684367
SkSolecZdrojMOB,26.484112381088813
SkStaraZlota,28.961517468390788
SlBielKossak,37.84289940828402
SlCiesMickie,31.89449035812675
SlCzestoBacz,34.462711864406785
SlDabro1000L,39.58222222222225
SlGodGliniki,39.06477987421383
SlKatoKossut,41.13679775280898
SlKatoPlebA4,52.02792792792793
SlKnurJedNar,36.79407894736842
SlLublPiasko,36.3628482972136
SlMyszMiedzi,46.200564971751405
SlPszczBoged,55.585950413223124
SlRybniBorki,46.51526479750779
SlTarnoLitew,38.33250688705237
SlZabSkloCur,39.22839879154079
SlZawSkloCur,39.557961783439524
SlZorySikor2,42.19610027855155
SlZywieKoper,45.779591836734674
WmElbBazynsk,24.61944444444443
WmGlitajn,19.069146005509626
WmIlawAnders,27.135555555555552
WmNiTraugutt,34.52935323383085
WmOlsPuszkin,23.363276836158203
WmPuszczaBor,15.524117647058818
WpGniePaczko,33.70730000000001
WpKaliSawick,28.78956164383561
WpLeszKiepur,25.94239669421487
WpNoTomSzpit,35.2053048780488
WpOstWieWyso,34.61965714285714
WpPilaKusoci,28.81010958904112
WpPleszAlMic,38.0546178343949
WpPoznChwial,29.848554913294773
WpPoznSzyman,27.06919753086419
WpTarPodZach,25.84857938718664
WpWagrowLipo,31.364405797101462
ZpKoszArKraj,24.8227123287671
ZpKoszSpasow,21.16252777777779
ZpMyslZaBram,25.261812865497077
ZpSzczAndr01,21.980958904109574
ZpSzczec1Maj,23.166381215469613
ZpSzczecPrze,24.779863013698645
ZpSzczPils02,22.796629834254173
ZpWiduBulRyb,20.74418282548475
