Kod,Date,Value
1811000,2002,537.0
1812000,2002,326.0
1813000,2002,385.0
1814000,2002,446.0
1815000,2002,364.0
1816000,2002,814.0
1817000,2002,381.0
1818000,2002,486.0
1819000,2002,322.0
1820000,2002,257.0
1821000,2002,95.0
1861000,2002,152.0
1862000,2002,351.0
1863000,2002,595.0
1864000,2002,132.0
2001000,2002,276.0
2002000,2002,649.0
2003000,2002,345.0
2004000,2002,192.0
2005000,2002,379.0
2006000,2002,181.0
2007000,2002,220.0
2008000,2002,225.0
2009000,2002,79.0
2010000,2002,306.0
2011000,2002,464.0
2012000,2002,163.0
2013000,2002,301.0
2014000,2002,178.0
2061000,2002,850.0
2062000,2002,150.0
2063000,2002,161.0
2201000,2002,229.0
2202000,2002,331.0
2203000,2002,172.0
2204000,2002,198.0
2205000,2002,317.0
2206000,2002,252.0
2207000,2002,287.0
2208000,2002,209.0
2209000,2002,264.0
2210000,2002,150.0
2211000,2002,237.0
2212000,2002,284.0
2213000,2002,452.0
2214000,2002,495.0
2215000,2002,515.0
2216000,2002,180.0
2261000,2002,1745.0
2262000,2002,957.0
2263000,2002,311.0
2264000,2002,238.0
2401000,2002,853.0
2402000,2002,687.0
2403000,2002,819.0
2404000,2002,830.0
2405000,2002,485.0
2406000,2002,446.0
2407000,2002,355.0
2408000,2002,411.0
2409000,2002,442.0
2410000,2002,403.0
2411000,2002,436.0
2412000,2002,331.0
2413000,2002,624.0
2414000,2002,193.0
2415000,2002,610.0
2416000,2002,775.0
2417000,2002,885.0
2461000,2002,823.0
2462000,2002,847.0
2463000,2002,728.0
2464000,2002,1287.0
2465000,2002,574.0
2466000,2002,781.0
2467000,2002,243.0
2468000,2002,468.0
2469000,2002,1601.0
2470000,2002,289.0
2471000,2002,328.0
2472000,2002,704.0
2473000,2002,547.0
2474000,2002,367.0
2475000,2002,1097.0
2476000,2002,329.0
2477000,2002,438.0
2478000,2002,725.0
2479000,2002,118.0
2601000,2002,397.0
2602000,2002,563.0
2603000,2002,241.0
2604000,2002,830.0
2605000,2002,492.0
2606000,2002,350.0
2607000,2002,674.0
2608000,2002,279.0
2609000,2002,427.0
2610000,2002,403.0
2611000,2002,482.0
2612000,2002,421.0
2613000,2002,299.0
2661000,2002,787.0
2801000,2002,165.0
2802000,2002,136.0
2803000,2002,236.0
2804000,2002,178.0
2805000,2002,249.0
2806000,2002,202.0
2807000,2002,275.0
2808000,2002,296.0
2809000,2002,165.0
2810000,2002,144.0
2811000,2002,109.0
2812000,2002,191.0
2813000,2002,137.0
2814000,2002,341.0
