Kod,Date,Value
2479000,2012,"0,2"
2601000,2012,"0,4"
2602000,2012,"0,5"
2603000,2012,"0,0"
2604000,2012,"1,1"
2605000,2012,"0,4"
2606000,2012,"0,0"
2607000,2012,"2,8"
2609000,2012,"0,1"
2610000,2012,"0,4"
2611000,2012,"0,5"
2612000,2012,"1,5"
2613000,2012,"0,1"
2661000,2012,"0,9"
2801000,2012,"0,6"
2802000,2012,"0,4"
2803000,2012,"0,2"
2804000,2012,"0,6"
2805000,2012,"1,2"
2806000,2012,"1,4"
2807000,2012,"2,8"
2808000,2012,"0,5"
2809000,2012,"2,9"
2810000,2012,"1,5"
2811000,2012,"3,5"
2812000,2012,"0,3"
2813000,2012,"0,8"
2814000,2012,"0,7"
2815000,2012,"0,4"
2816000,2012,"7,4"
2817000,2012,"2,4"
2818000,2012,"0,9"
2819000,2012,"1,5"
2861000,2012,"2,9"
2862000,2012,"2,3"
3001000,2012,"1,6"
3002000,2012,"2,6"
3003000,2012,"1,9"
3004000,2012,"2,6"
3005000,2012,"3,4"
3006000,2012,"1,4"
3007000,2012,"0,0"
3008000,2012,"2,4"
3009000,2012,"0,3"
3010000,2012,"2,2"
3011000,2012,"4,0"
3012000,2012,"0,2"
3013000,2012,"7,1"
3014000,2012,"1,4"
3015000,2012,"4,3"
3016000,2012,"1,6"
3017000,2012,"2,4"
3018000,2012,"1,2"
3019000,2012,"3,3"
3020000,2012,"3,8"
3021000,2012,"3,1"
3022000,2012,"0,8"
3023000,2012,"1,0"
3024000,2012,"2,5"
3025000,2012,"1,2"
3026000,2012,"1,7"
3027000,2012,"1,6"
3028000,2012,"1,8"
3029000,2012,"4,7"
3030000,2012,"1,0"
3031000,2012,"2,3"
3061000,2012,"2,4"
3062000,2012,"3,3"
3063000,2012,"5,1"
3064000,2012,"2,2"
3201000,2012,"0,6"
3202000,2012,"0,7"
3203000,2012,"0,2"
